Order Number,Ship State,Ship Country,order_create_date,shipping_date,delivery_date,g_user_id,dateAndTime,times_ordered
7032364077,NE,US,7/3/2023,7/5/2023,7/18/2023,{0694E7D7-1CF0-4124-B12A-9690FE47FE07},2023-07-21 09:42:00 CT,1
7092367756,NE,US,7/9/2023,7/10/2023,7/14/2023,{0694D418-5627-4AD9-8E10-911800C399F7},2023-07-13 12:31:00 CT,1
6182363190,IL,US,6/18/2023,6/19/2023,6/23/2023,{06948EA6-736E-4324-BAE4-6BA2D6B1CCB1},2023-06-22 13:31:00 CT,1
6282366358,FL,US,6/28/2023,6/29/2023,7/7/2023,{06945058-0735-4C81-85C3-90EEED1637EC},2023-07-03 12:41:00 ET,1
6142368686,CA,US,6/14/2023,6/15/2023,6/27/2023,{06941287-D0E1-4AC0-9FC6-396E1F5D351F},2023-06-21 11:07:00 PT,1
6162360030,TX,US,6/16/2023,6/18/2023,6/29/2023,{0693D093-92DE-4D99-994A-9B60AC3582AF},2023-06-22 14:13:00 CT,2
6152367763,TX,US,6/15/2023,6/18/2023,6/29/2023,{0693D093-92DE-4D99-994A-9B60AC3582AF},2023-06-22 14:13:00 CT,2
6072364147,MD,US,6/7/2023,6/11/2023,6/16/2023,{06936B04-3BA6-40CA-BB2D-E3D489621E99},2023-06-14 14:41:00 ET,1
6072364147,MD,US,6/7/2023,6/8/2023,6/15/2023,{06936B04-3BA6-40CA-BB2D-E3D489621E99},2023-06-10 13:36:00 ET,1
7032369967,DE,US,7/3/2023,7/5/2023,7/12/2023,{06933502-55BF-4844-9248-321B8A3A0674},2023-07-08 13:23:00 ET,1
7222364675,FL,US,7/22/2023,7/24/2023,7/31/2023,{069299EF-8A52-4FE2-A704-98098CA7EAF3},2023-07-27 16:01:00 ET,1
7252365668,TX,US,7/25/2023,7/26/2023,8/4/2023,{06927CE8-1D79-43DE-A260-1110A184908E},2023-07-31 12:58:00 CT,1
6302363997,AZ,US,6/30/2023,7/2/2023,7/7/2023,{0692673F-482D-4AA2-926C-C60144F23206},2023-07-06 12:25:00 MT,1
6302363997,AZ,US,6/30/2023,7/2/2023,7/6/2023,{0692673F-482D-4AA2-926C-C60144F23206},2023-07-06 12:17:00 MT,1
7082367944,NY,US,7/8/2023,7/9/2023,7/17/2023,{06923847-D9D1-4A4B-8AD5-4C83D6175520},2023-07-13 12:46:00 ET,1
7112364090,KS,US,7/11/2023,7/12/2023,7/25/2023,{069237AE-1E2C-4797-A808-92D323BFB965},2023-07-19 18:54:00 CT,1
7062360030,TN,US,7/6/2023,7/6/2023,7/17/2023,{069203A9-963D-425D-9794-239EB51B4B11},2023-07-12 13:00:00 ET,1
7172365608,WI,US,7/17/2023,7/18/2023,7/27/2023,{0691D1A9-B749-49E4-80FC-CACC3A595484},2023-07-24 13:47:00 CT,1
6152365508,WY,US,6/15/2023,6/18/2023,6/30/2023,{0691C041-B58E-412D-9A55-FFFCC17F0E67},2023-06-27 13:08:00 MT,1
7012365746,PA,US,7/1/2023,7/3/2023,7/10/2023,{0691A445-9629-4465-87B7-A9E7F196317F},2023-07-07 15:26:00 ET,2
6142363352,PA,US,6/14/2023,6/15/2023,6/22/2023,{0691A445-9629-4465-87B7-A9E7F196317F},2023-06-20 12:12:00 ET,2
7272362340,DC,US,7/27/2023,7/27/2023,8/3/2023,{06919589-FB3B-4510-86A6-9C8FBE953A8E},2023-07-31 12:43:00 ET,1
7032369547,OH,US,7/3/2023,7/6/2023,7/17/2023,{06914306-83AA-4D3A-A00F-1882B103536D},2023-07-10 12:31:00 ET,1
6182365929,PA,US,6/18/2023,6/19/2023,6/23/2023,{0690A212-C37D-4B98-A686-BF2BD9CBB976},2023-06-22 15:50:00 ET,1
6272368157,TN,US,6/27/2023,6/28/2023,7/7/2023,{06904DDD-2A6F-4B7C-B0C0-A4FFB0E9CEF5},2023-07-03 13:14:00 CT,2
6082367046,TN,US,6/8/2023,6/9/2023,6/19/2023,{06904DDD-2A6F-4B7C-B0C0-A4FFB0E9CEF5},2023-06-13 12:01:00 CT,2
7122367398,AL,US,7/12/2023,7/26/2023,8/3/2023,{0690408D-44C9-4583-B473-A1A51402C9BE},2023-07-31 15:22:00 CT,1
7122367398,AL,US,7/12/2023,7/13/2023,7/21/2023,{0690408D-44C9-4583-B473-A1A51402C9BE},2023-07-18 15:23:00 CT,1
7252366134,NY,US,7/25/2023,7/26/2023,8/2/2023,{069023FE-5D1F-4157-9783-4C692A366CBF},2023-07-29 15:28:00 ET,1
7222366295,MN,US,7/22/2023,7/24/2023,8/2/2023,{06900D28-EC02-46CC-BB90-9F811D29773D},2023-07-29 14:53:00 CT,1
6162362624,NY,US,6/16/2023,6/18/2023,6/26/2023,{068FEE15-F626-4076-9982-CB7E59ABF962},2023-06-22 16:55:00 ET,1
6042366585,MA,US,6/4/2023,6/5/2023,6/13/2023,{068FC084-7A5D-4C13-9238-16B87748249F},2023-06-10 13:19:00 ET,1
6272362832,ME,US,6/27/2023,6/27/2023,7/7/2023,{068F9795-CFC8-47F8-8CE1-613C75A22F72},2023-07-05 14:03:00 ET,1
6072360690,TX,US,6/7/2023,6/7/2023,6/19/2023,{068F89E8-AD64-4CFD-B722-094F58F3EC9F},2023-06-16 12:03:00 CT,1
6232365412,OH,US,6/23/2023,6/25/2023,6/30/2023,{068F64FB-FB2E-4AA7-83D0-004FCFE50E76},2023-06-29 11:18:00 ET,1
6182365545,IN,US,6/18/2023,7/11/2023,7/18/2023,{068F5C96-C799-409A-B21D-F205EC221EAA},2023-07-14 11:06:00 ET,1
6182365545,IN,US,6/18/2023,6/19/2023,6/26/2023,{068F5C96-C799-409A-B21D-F205EC221EAA},2023-06-22 09:13:00 ET,1
7202360002,OK,US,7/20/2023,7/21/2023,8/2/2023,{068F4974-3645-4089-8322-F0CBF3DECE51},2023-07-26 17:03:00 CT,2
6222366503,OK,US,6/22/2023,6/23/2023,7/7/2023,{068F4974-3645-4089-8322-F0CBF3DECE51},2023-06-30 15:23:00 CT,2
7162364346,IA,US,7/16/2023,7/17/2023,7/26/2023,{068E96E2-A847-473E-9C46-8ABE5FFED2E5},2023-07-21 11:58:00 CT,3
6122365869,IA,US,6/12/2023,6/13/2023,6/22/2023,{068E96E2-A847-473E-9C46-8ABE5FFED2E5},2023-06-17 11:17:00 CT,3
6172360544,CO,US,6/17/2023,6/19/2023,6/30/2023,{068E5AF5-B1CE-40F2-AFF5-5C798DF1D6D2},2023-06-25 10:08:00 MT,1
6262369939,WI,US,6/26/2023,6/27/2023,7/7/2023,{068E2965-7F14-43CF-88E5-EEBC4F347765},2023-06-30 15:33:00 CT,1
7102361202,PA,US,7/10/2023,7/10/2023,7/18/2023,{068E08F2-03F8-4700-84BB-B48FEA872778},2023-07-14 11:27:00 ET,2
6162366290,NJ,US,6/16/2023,6/19/2023,6/26/2023,{068DE49D-601E-4FC5-8A96-85EEBCB129EF},2023-06-22 13:51:00 ET,1
7082360213,NJ,US,7/8/2023,7/9/2023,7/14/2023,{068DD25B-8719-4AF1-B7C1-448E5D896BFD},2023-07-12 15:19:00 ET,1
7262355020,TX,US,7/26/2023,7/26/2023,7/31/2023,{068DC874-969E-43FE-9B9C-C15EBA9FB48A},7/29/2023 12:27,1
7112364875,TX,US,7/11/2023,7/12/2023,7/24/2023,{068DC874-969E-43FE-9B9C-C15EBA9FB48A},2023-07-21 13:05:00 CT,1
7162368759,PA,US,7/16/2023,7/17/2023,7/25/2023,{068DA471-A5D6-4787-B1CD-01869C1F355D},2023-07-21 15:58:00 ET,1
6122365589,PA,US,6/12/2023,6/13/2023,6/20/2023,{068D99B1-9B40-4167-94B0-5BB2559221BB},2023-06-17 12:40:00 ET,1
7072365546,IN,US,7/7/2023,7/9/2023,7/14/2023,{068D4C9B-C548-41D7-81B9-55E0E4D3C6D4},2023-07-13 15:16:00 ET,1
6252368189,TN,US,6/25/2023,6/26/2023,7/7/2023,{068C503D-9FC5-4918-BD18-50DAF40521A7},2023-07-01 11:38:00 CT,1
7152368320,TX,US,7/15/2023,7/16/2023,7/26/2023,{068C3135-E8D7-41DB-BB29-8933A5CF42C6},2023-07-20 14:46:00 CT,1
6212364933,MS,US,6/21/2023,6/22/2023,7/5/2023,{068C15AB-6BD8-4BD0-B414-DE95ABA99900},2023-06-27 11:24:00 CT,1
7012366227,PA,US,7/1/2023,7/3/2023,7/11/2023,{068C0D16-FE95-414A-9EA5-7FA263FE8C4D},2023-07-07 09:28:00 ET,1
7102362884,TX,US,7/10/2023,7/10/2023,7/20/2023,{068BB109-4164-47B8-81DC-684D1F318977},2023-07-18 13:13:00 CT,1
6172363469,TX,US,6/17/2023,6/19/2023,6/26/2023,{068B77D3-596F-41A7-ACFB-187DB40A7622},2023-06-22 16:20:00 CT,1
6102366994,MA,US,6/10/2023,6/12/2023,6/20/2023,{068B713C-4AA9-4F4C-A8BF-05E43C0DC9FF},2023-06-16 13:46:00 ET,1
7182363194,CA,US,7/18/2023,7/19/2023,7/31/2023,{068B5E5C-FFE4-4582-87E7-05A2244A1740},2023-07-25 12:23:00 PT,1
7112365613,PA,US,7/11/2023,7/12/2023,7/20/2023,{068B373C-3180-4EDF-BBA2-C300F9E8D72A},2023-07-17 12:40:00 ET,1
6282363692,NJ,US,6/28/2023,6/29/2023,7/7/2023,{068AC315-FCC4-4CB5-B0E0-1B28EC4ADB55},2023-07-01 13:31:00 ET,1
6042362465,MD,US,6/4/2023,6/5/2023,6/12/2023,{068ABD7F-CF98-4B52-80E9-19502D71D523},2023-06-08 14:55:00 ET,1
7262361302,OH,US,7/26/2023,7/26/2023,8/3/2023,{068AAB43-FFF5-468C-8EAF-20E1A2054C0C},2023-07-29 10:28:00 ET,1
6302361574,TN,US,6/30/2023,6/30/2023,7/11/2023,{068A4BEC-C8B3-45EB-A60B-F49F5E4632C7},2023-07-05 11:28:00 ET,1
6202364023,KY,US,6/20/2023,6/21/2023,6/28/2023,{0689ECD2-BEF2-406F-8AEE-5237DA780966},2023-06-23 10:54:00 ET,1
6162366298,VA,US,6/16/2023,6/19/2023,6/28/2023,{0689771E-25A6-490D-82C8-F6D0A55D2F8E},2023-06-22 13:58:00 ET,1
6172365660,KS,US,6/17/2023,6/19/2023,6/30/2023,{068964D0-46F8-4791-8BF4-96FD1A74D2B1},2023-06-26 19:24:00 CT,1
7012366333,SC,US,7/1/2023,7/3/2023,7/11/2023,{06894518-3C02-4F9B-986C-69173384EE86},2023-07-07 11:03:00 ET,1
7062364146,MN,US,7/6/2023,7/7/2023,7/18/2023,{06894302-D71F-4CDD-8572-ABCC3D49C267},2023-07-12 10:38:00 CT,1
6142361643,NY,US,6/14/2023,6/14/2023,6/21/2023,{06893C80-A323-42D9-AC18-2FA22F03D56E},2023-06-17 10:49:00 ET,1
7202365858,TX,US,7/20/2023,7/21/2023,7/27/2023,{06892D46-EB11-49FF-B9B7-170DFB447552},2023-07-25 12:57:00 CT,1
6072368128,FL,US,6/7/2023,6/8/2023,6/15/2023,{06892060-8052-4D70-B218-EBDEF1BC5708},2023-06-12 17:24:00 ET,1
7142364355,IL,US,7/14/2023,7/16/2023,7/24/2023,{0688F2C3-10A8-4A66-A78A-C57B6A163305},2023-07-20 10:23:00 CT,2
6222363567,IL,US,6/22/2023,6/23/2023,7/5/2023,{0688F2C3-10A8-4A66-A78A-C57B6A163305},2023-06-27 09:58:00 CT,2
6082365508,CA,US,6/8/2023,6/9/2023,6/23/2023,{0688F221-BE74-4E3C-8CCE-AEC4F8A36676},2023-06-15 13:50:00 PT,1
7142361225,AR,US,7/14/2023,7/14/2023,7/26/2023,{0688EA16-13B0-4E8D-8CF5-E13743140C7D},2023-07-21 10:22:00 CT,1
7222360329,NJ,US,7/22/2023,7/23/2023,7/28/2023,{0688A32D-FC67-4008-AAE9-0D274D826D4A},2023-07-26 12:11:00 ET,1
7082352523,CA,US,7/8/2023,7/9/2023,7/20/2023,{0688897F-A234-4B00-9155-6EA0DBE73DEE},2023-07-17 10:29:00 PT,1
7042365966,CA,US,7/4/2023,7/5/2023,7/11/2023,{0688897F-A234-4B00-9155-6EA0DBE73DEE},2023-07-08 11:11:00 PT,1
7192363756,AL,US,7/19/2023,7/20/2023,7/25/2023,{06883227-0A73-4601-9352-69B02CD548B4},2023-07-24 14:06:00 CT,1
6232368730,IA,US,6/23/2023,6/25/2023,6/29/2023,{0687C661-6992-4F21-9521-42A891CFA612},2023-06-29 11:57:00 CT,1
7142361087,AR,US,7/14/2023,7/14/2023,7/25/2023,{0687918D-41E8-4538-86CE-0838275C1A33},2023-07-20 08:32:00 CT,2
6052364545,MD,US,6/5/2023,6/6/2023,6/13/2023,{068756F4-E077-4AF0-9FCE-B9E3DFA852D1},2023-06-09 17:16:00 ET,1
6162362125,OH,US,6/16/2023,6/18/2023,6/26/2023,{0687566E-B0EF-48D4-A9F9-E2C049CFF79C},2023-06-22 13:20:00 ET,1
6162365212,NC,US,6/16/2023,6/20/2023,6/27/2023,{068706B5-09E6-4A33-BD73-CEF352D1D06A},2023-06-23 12:40:00 ET,1
6042363068,FL,US,6/4/2023,6/5/2023,6/12/2023,{0686FBDB-C4A5-4AB3-B411-B019737459F9},2023-06-08 14:27:00 ET,1
6142367919,TX,US,6/14/2023,6/15/2023,6/26/2023,{0686E6E7-909C-402E-83B1-EEEBB0E6D5E1},2023-06-20 17:59:00 CT,1
6182361123,MI,US,6/18/2023,6/20/2023,6/28/2023,{0686D620-9396-473B-8CF7-5155508F83CD},2023-06-27 13:15:00 ET,1
6182361123,MI,US,6/18/2023,6/19/2023,6/22/2023,{0686D620-9396-473B-8CF7-5155508F83CD},2023-06-22 14:06:00 ET,1
7232369348,NC,US,7/23/2023,7/24/2023,8/1/2023,{0686B40F-B825-4F04-9090-27B16F61BC3C},2023-07-27 13:51:00 ET,1
7032368908,OH,US,7/3/2023,7/5/2023,7/12/2023,{06869948-9BE7-4C10-ABBC-6F06C22AE3DF},2023-07-08 10:39:00 ET,1
6252368806,TX,US,6/25/2023,6/26/2023,7/7/2023,{068613BB-AA05-4270-A04E-3726302C0C04},2023-07-05 11:53:00 CT,1
7162366396,NJ,US,7/16/2023,7/17/2023,7/24/2023,{0685EA74-FA6E-4EAE-856A-9CF2D6791383},2023-07-22 14:37:00 ET,1
6092364858,TN,US,6/9/2023,6/11/2023,6/21/2023,{0685AA26-082C-4AF4-ADC9-866D206049A8},2023-06-16 09:49:00 CT,1
6272367759,OH,US,6/27/2023,6/28/2023,7/7/2023,{06852814-A086-4D05-A02D-B3A6DCC4E92B},2023-07-01 13:19:00 ET,1
7222364427,FL,US,7/22/2023,7/23/2023,7/27/2023,{0684DC83-C7DB-4AD5-8422-5D95CBECA719},2023-07-26 15:59:00 ET,1
6112361418,FL,US,6/11/2023,6/11/2023,6/14/2023,{0684CDA9-2829-4DBC-BA48-6FF8FD5741ED},2023-06-15 13:08:00 ET,1
6262365978,NJ,US,6/26/2023,6/27/2023,6/30/2023,{06844F90-D709-44AA-A353-E3ECAF69CE34},2023-06-30 13:49:00 ET,1
6182367305,TX,US,6/18/2023,6/19/2023,6/30/2023,{06843636-E2A9-4349-8919-817C2337F0BE},2023-06-24 14:27:00 CT,2
6032366106,TX,US,6/3/2023,6/4/2023,6/15/2023,{06843636-E2A9-4349-8919-817C2337F0BE},2023-06-07 14:07:00 CT,2
6242363566,TX,US,6/24/2023,6/25/2023,6/29/2023,{0683B69F-ECA9-4F30-9390-D2C27FA19F09},2023-06-28 10:36:00 CT,1
7242363071,PA,US,7/24/2023,7/25/2023,8/2/2023,{06838AB3-A087-4CE0-A601-8CFF2D4B04AA},2023-07-28 10:21:00 ET,1
6082363070,OH,US,6/8/2023,6/9/2023,6/19/2023,{068367B4-BBD1-48C5-B1CD-8DFABA932F8D},2023-06-13 11:00:00 ET,1
6222363769,NY,US,6/22/2023,6/23/2023,6/29/2023,{06833E66-A79D-48C0-AD35-6047920605C5},2023-06-27 15:20:00 ET,1
6262363496,MN,US,6/26/2023,6/27/2023,7/7/2023,{0682EECD-E8CB-4F93-97FD-78ED75F82DC1},2023-06-30 11:16:00 CT,1
7092360072,GA,US,7/9/2023,7/10/2023,7/18/2023,{0682E19C-3531-493E-B2B4-1AAA6AC64543},2023-07-13 12:45:00 ET,1
7052364913,MO,US,7/5/2023,7/6/2023,7/19/2023,{0682DA5D-B854-4714-B40F-8E7F7D64F7D7},2023-07-12 12:51:00 CT,1
6262360932,SC,US,6/26/2023,6/26/2023,6/30/2023,{06829529-C504-44E6-9C80-BBA209094624},2023-06-29 14:27:00 ET,1
6302361325,WV,US,6/30/2023,6/30/2023,7/11/2023,{068231F1-D5FF-46BF-9B9A-245F5C33A04F},2023-07-05 09:49:00 ET,1
7142369111,SC,US,7/14/2023,7/16/2023,7/21/2023,{06821506-9D38-4C0D-88D1-07A6DBA0416B},2023-07-19 16:58:00 ET,1
7062367436,WA,US,7/6/2023,7/7/2023,7/19/2023,{06820167-B4D8-4A77-8336-D3AE9A1D807A},2023-07-17 12:38:00 PT,1
6272361447,CA,US,6/27/2023,6/27/2023,7/10/2023,{0681E542-2E62-4611-8C55-FCA1055951FF},2023-07-05 13:03:00 PT,1
6172368021,VA,US,6/17/2023,6/19/2023,6/26/2023,{0681E2E9-0887-498D-B35C-AC17D2235C85},2023-06-22 10:51:00 ET,1
7172363289,OR,US,7/17/2023,7/18/2023,7/28/2023,{0681D54F-9867-416E-A186-3C4A2804CAE5},2023-07-25 11:21:00 PT,1
7152362430,NC,US,7/15/2023,7/16/2023,7/20/2023,{0681B468-0357-4CE9-8518-F4FA6B640604},2023-07-18 12:04:00 ET,1
6282361327,NY,US,6/28/2023,6/28/2023,7/6/2023,{068194BD-0A32-44E4-8141-06A0A298C514},2023-07-01 08:11:00 ET,1
7022361991,OK,US,7/2/2023,7/3/2023,7/14/2023,{0680C2A4-1AD7-4DB4-AB9F-C78DBFF4DFBA},2023-07-08 14:18:00 CT,1
7042364126,VA,US,7/4/2023,7/6/2023,7/13/2023,{0680B492-8273-4FC8-B7D3-BF5364032934},2023-07-10 11:29:00 ET,1
6142367964,VA,US,6/14/2023,6/15/2023,6/23/2023,{06809F17-0796-4863-9564-0A605A5CF824},2023-06-18 15:42:00 ET,2
6112390156,VA,US,6/11/2023,6/12/2023,6/20/2023,{06809F17-0796-4863-9564-0A605A5CF824},2023-06-15 15:38:00 ET,2
7072360542,TX,US,7/7/2023,7/7/2023,7/18/2023,{068070C9-FC56-42AA-A668-8725F7291613},2023-07-13 10:53:00 CT,1
7212367235,MN,US,7/21/2023,7/23/2023,8/1/2023,{06801510-5FEE-429D-A56F-D81868059B0F},2023-07-27 12:22:00 CT,1
7032365203,GA,US,7/3/2023,7/5/2023,7/14/2023,{06800B41-9833-453D-9DE9-77A359FB5110},2023-07-11 13:06:00 ET,2
7182364610,IN,US,7/18/2023,7/19/2023,7/24/2023,{067FCE20-D909-4EC4-A754-F428827D5B34},2023-07-22 17:27:00 CT,1
6052365266,NY,US,6/5/2023,6/6/2023,6/14/2023,{067FB06A-C0BE-4557-BE67-02DA3B22AE42},2023-06-10 17:10:00 ET,1
6072364215,VA,US,6/7/2023,6/8/2023,6/15/2023,{067FAD39-7847-4F0C-9635-4A73F802C25A},2023-06-12 14:38:00 ET,1
6252360094,AL,US,6/25/2023,6/25/2023,6/28/2023,{067F93E5-B21A-4478-A6CD-554B9E48E09B},2023-06-28 12:47:00 CT,1
7052366178,NJ,US,7/5/2023,7/6/2023,7/13/2023,{067F7E16-3ED2-4BFA-8E03-4880C221A1C5},2023-07-14 16:15:00 ET,1
7252367333,AZ,US,7/25/2023,7/26/2023,7/31/2023,{067F5C32-C6D5-46E8-9DEF-0266433B29EE},2023-07-29 14:30:00 MT,1
6182369523,OR,US,6/18/2023,6/19/2023,6/29/2023,{067F500C-06C8-478A-9FF2-B0870999FE92},2023-06-26 12:21:00 PT,1
6162364625,TN,US,6/16/2023,6/19/2023,6/27/2023,{067EB87B-F55E-4B9D-B19A-1F3138ECA35D},2023-06-22 11:55:00 CT,1
7022362251,VA,US,7/2/2023,7/3/2023,7/10/2023,{067E9BE1-240D-4091-A8B9-F0FF201340E8},2023-07-07 12:53:00 ET,1
6142368438,TX,US,6/14/2023,6/15/2023,6/28/2023,{067E9B13-E7B0-4A27-8CE0-7F9A067024BB},2023-06-20 10:47:00 CT,1
7212364942,WV,US,7/21/2023,7/24/2023,7/27/2023,{067E8DBC-786B-497E-998B-2026944B67D0},7/26/2023 12:38,1
6252360029,TN,US,6/25/2023,6/26/2023,7/5/2023,{067E658C-7312-4F1C-B4C2-BC7F4AFC8CB5},2023-06-30 10:50:00 ET,1
6062363980,MI,US,6/6/2023,6/7/2023,6/15/2023,{067D49B6-99A5-4E84-B976-73FC3EAE2E96},2023-06-12 15:47:00 ET,1
7182364467,FL,US,7/18/2023,7/19/2023,7/26/2023,{067D0FF7-E60D-47D8-8D9D-A4BAC7DE6101},2023-07-22 12:30:00 ET,1
7092360953,PA,US,7/9/2023,7/10/2023,7/17/2023,{067CFD4D-460F-48FD-97E2-0D51B936AB8A},2023-07-13 13:23:00 ET,1
7022361776,FL,US,7/2/2023,7/3/2023,7/10/2023,{067C50A6-D539-44F6-BD5E-4BAEAC3571EF},2023-07-07 16:44:00 ET,3
6112368690,FL,US,6/11/2023,6/12/2023,6/19/2023,{067C50A6-D539-44F6-BD5E-4BAEAC3571EF},2023-06-15 14:37:00 ET,3
6112368672,FL,US,6/11/2023,6/12/2023,6/19/2023,{067C50A6-D539-44F6-BD5E-4BAEAC3571EF},2023-06-15 14:36:00 ET,3
6092360148,NV,US,6/9/2023,6/9/2023,6/21/2023,{067B96C4-85A3-46F5-9638-E8493A7D86E8},2023-06-14 13:25:00 PT,1
7132361255,KY,US,7/13/2023,7/13/2023,7/20/2023,{067B9676-DE6D-4AD2-A4B3-4AC193206E8A},2023-07-17 13:58:00 ET,1
6172364066,ND,US,6/17/2023,6/19/2023,6/29/2023,{067b2ba7-2a9a-4c1c-89fc-62ed6f5e5b23},2023-06-24 10:18:00 CT,1
7022368165,NJ,US,7/2/2023,7/3/2023,7/10/2023,{067B112D-D019-4721-AD5E-3342BA637E42},2023-07-07 12:15:00 ET,1
6112361026,CA,US,6/11/2023,6/12/2023,6/22/2023,{067AB6C9-0D51-4D3E-B4A7-484911C9F98C},2023-06-17 11:37:00 PT,1
7032364055,MI,US,7/3/2023,7/5/2023,7/13/2023,{067AA625-7801-4191-9262-6ABAA49F58CD},2023-07-08 14:36:00 ET,1
6062361929,NC,US,6/6/2023,6/6/2023,6/13/2023,{067A7836-33AC-4734-9EB7-01EBCDF0A48D},2023-06-09 09:21:00 ET,2
6032363075,MO,US,6/3/2023,6/4/2023,6/15/2023,{067A69D9-5C1D-48C7-9D56-D8D415A949D8},2023-06-21 15:21:00 CT,1
6162361244,LA,US,6/16/2023,6/18/2023,6/27/2023,{067A638E-51CF-44CA-9283-2BE4C12E2C8B},2023-06-22 09:04:00 CT,1
6222364795,ME,US,6/22/2023,6/23/2023,7/3/2023,{067A5FA7-CF97-4270-9954-E118C94052E6},2023-06-29 12:28:00 ET,1
6072367147,PA,US,6/7/2023,6/8/2023,6/15/2023,{067A5099-90C9-4B51-845A-B91DE612148F},2023-06-12 15:07:00 ET,1
7132362199,IL,US,7/13/2023,7/13/2023,7/21/2023,{067A1C3C-5095-4848-BC77-25F2964F5FA4},2023-07-17 13:33:00 CT,1
6282366088,KY,US,6/28/2023,6/29/2023,7/7/2023,{0679B90A-E247-450F-9E08-782B894C1BAB},2023-07-03 13:53:00 ET,1
6132363502,RI,US,6/13/2023,6/14/2023,6/22/2023,{0678AA2B-7F9C-4CEA-A308-27321984204B},2023-06-17 13:25:00 ET,1
7152361217,AZ,US,7/15/2023,7/16/2023,7/26/2023,{06789826-2DBA-4EA2-A111-4695F5CAE6D9},2023-07-22 12:56:00 MT,1
7232360004,WI,US,7/23/2023,7/24/2023,8/2/2023,{0678572B-29BE-494D-8C9C-7667D5437332},2023-07-27 14:44:00 CT,1
6242362367,MO,US,6/24/2023,6/26/2023,7/11/2023,{06785276-13A2-4931-B925-CA111E5DBFB3},2023-06-30 13:08:00 CT,1
6232361690,IN,US,6/23/2023,6/23/2023,6/29/2023,{06783B49-FC71-4393-9B9F-A7A576ECA684},2023-06-27 18:24:00 ET,1
7062362951,ID,US,7/6/2023,7/7/2023,7/19/2023,{067781DF-0C7B-47BB-824B-E650814633F5},2023-07-15 12:02:00 MT,1
7012363561,TX,US,7/1/2023,7/3/2023,7/12/2023,{067737AB-816E-4F81-BCE9-057BE543B971},2023-07-08 11:59:00 CT,1
7242367042,NH,US,7/24/2023,7/25/2023,8/2/2023,{06770617-0AB6-4F87-B5F1-2625AE7004E5},2023-07-28 11:10:00 ET,1
7102364648,CA,US,7/10/2023,7/11/2023,7/17/2023,{0676F62D-D79C-4BB4-9B55-B3B70B8AECEA},2023-07-14 12:30:00 PT,1
7082362528,TX,US,7/8/2023,7/10/2023,7/19/2023,{0676D3F7-0B67-4B91-A897-6D57C0EF0C4D},2023-07-15 11:17:00 CT,1
7222360494,FL,US,7/22/2023,7/23/2023,7/28/2023,{0676CAAD-88E0-4CE5-9888-A94E6CBCCC6F},2023-07-27 10:35:00 ET,1
6252360132,PA,US,6/25/2023,6/25/2023,6/28/2023,{0676B34F-B0AC-4EDE-8ADB-7842DDAB365E},2023-06-28 10:59:00 ET,1
7122369534,IL,US,7/12/2023,7/13/2023,7/27/2023,{06761B73-2DB5-43ED-9557-DEAB13DB4C02},2023-07-18 12:52:00 CT,1
7062365805,OH,US,7/6/2023,7/7/2023,7/17/2023,{06761745-A959-46FF-9E0D-FD6A6B0886A5},2023-07-13 17:46:00 ET,1
5112363328,TX,US,5/11/2023,6/14/2023,6/23/2023,{0675C1CD-1C57-41F2-BEF1-F0D7150AF58C},2023-06-21 16:32:00 CT,1
7212360882,CA,US,7/21/2023,7/21/2023,8/3/2023,{06755A9E-F24A-4B7C-96BC-6B4BCC9F0D2E},2023-07-27 14:49:00 PT,1
7122360771,CA,US,7/12/2023,7/12/2023,7/24/2023,{0675596F-E989-49DD-BB81-67DE1C6E32AF},2023-07-19 12:06:00 PT,1
7012360677,NE,US,7/1/2023,7/2/2023,7/14/2023,{0674C5A0-FC1D-4EA1-9CDC-3F10031CDB27},2023-07-10 11:52:00 CT,1
7022362336,CA,US,7/2/2023,7/3/2023,7/13/2023,{06749E79-907E-4194-B603-7BEB3D87F61E},2023-07-11 11:34:00 PT,1
6212360088,CO,US,6/21/2023,6/21/2023,7/3/2023,{0674807D-880A-4ED4-86DC-8CAFCC876383},2023-06-27 15:01:00 MT,1
6172363614,IA,US,6/17/2023,6/19/2023,6/28/2023,{06746A28-CF63-45D6-8392-EB78E289FCEB},2023-06-24 13:12:00 CT,1
6082362284,NV,US,6/8/2023,6/11/2023,6/21/2023,{067468A8-5612-4DE7-A996-3FFA8774013F},2023-06-20 16:25:00 PT,1
6082362284,NV,US,6/8/2023,6/8/2023,6/20/2023,{067468A8-5612-4DE7-A996-3FFA8774013F},2023-06-14 16:26:00 PT,1
6262364598,CA,US,6/26/2023,6/27/2023,7/10/2023,{067455C9-6382-4966-8170-2385E7BD1F45},2023-07-03 10:32:00 PT,1
6212367751,AR,US,6/21/2023,6/22/2023,7/6/2023,{06744F8B-1850-4E47-A46F-C2C18804D793},2023-06-28 08:06:00 CT,1
6202360405,AL,US,6/20/2023,6/20/2023,6/29/2023,{06744797-6049-4716-A141-787C67FD574F},2023-06-27 11:24:00 CT,1
7242366772,OH,US,7/24/2023,7/25/2023,8/3/2023,{06744525-4214-45B1-A0EE-3C6FD5CA2916},2023-07-29 10:54:00 ET,1
